Project code,Source name,RA,Dec,Galactic longitude,Galactic latitude,Band,Spatial resolution,Frequency resolution,Array,Mosaic,Integration,Release date,Frequency support,Velocity resolution,Pol products,Observation date,PI name,SB name,Proposal authors,Line sensitivity (10 km/s),Continuum sensitivity,PWV,Group ous id,Member ous id,Asdm uid,Project title,Project type,Scan intent,Field of view,Largest angular scale,QA2 Status,Pub,Science keyword,Scientific category,ASA_PROJECT_CODE
2015.1.00260.S,51673,149.91983333331112,2.3274194444445935,236.53336349729057,42.029630868988534,6,0.74622900942987169,31250.0,12m,,96.768,2017-04-27,"[219.35..221.35GHz,31250.00kHz, XX YY] U [221.22..223.22GHz,31250.00kHz, XX YY] U [233.54..235.54GHz,31250.00kHz, XX YY] U [235.42..237.42GHz,31250.00kHz, XX YY]",41021.194325679935,XX YY,2016-03-23 01:25:11,"Daddi, Emanuele",25452_a_06_TE,"Dannerbauer, Helmut; Riechers, Dominik; Bethermin, Matthieu; Cibinel, Anna; Valentino, Francesco; Gao, Yu; Sanders, David; Trump, Jonathan; carilli, Chris; Magdis, Georgios; Bournaud, Frederic; Dickinson, Mark; Le Floc'h, Emeric; Capak, Peter; Sargent, Mark; Elbaz, David; Aravena, Manuel; Aussel, Herve; Liu, Daizhong; Silverman, John; Gobat, Raphael; Kartaltepe, Jeyhan;",3.208496681481683,0.10036559814630674,2.113204,uid://A001/X2fb/Xa6f,uid://A001/X2fb/Xa70,uid://A002/Xb0be8b/X828e,A survey for CO[5-4]emission in star forming galaxies at 1.1<z<1.7,S,TARGET,27.58532629949308,3.460659428803136,Y,0,"Starburst galaxies, Galaxy structure & evolution",Active galaxies,2015.1.00260.S
2015.1.00260.S,51978,150.4908749999805,2.7755111111112485,236.48392003214724,42.75412616632818,6,0.74949937868899952,31250.0,12m,,96.768,2017-04-27,"[219.35..221.35GHz,31250.00kHz, XX YY] U [221.22..223.22GHz,31250.00kHz, XX YY] U [233.54..235.54GHz,31250.00kHz, XX YY] U [235.42..237.42GHz,31250.00kHz, XX YY]",41021.194325679935,XX YY,2016-03-23 01:25:11,"Daddi, Emanuele",25452_a_06_TE,"Dannerbauer, Helmut; Riechers, Dominik; Bethermin, Matthieu; Cibinel, Anna; Valentino, Francesco; Gao, Yu; Sanders, David; Trump, Jonathan; carilli, Chris; Magdis, Georgios; Bournaud, Frederic; Dickinson, Mark; Le Floc'h, Emeric; Capak, Peter; Sargent, Mark; Elbaz, David; Aravena, Manuel; Aussel, Herve; Liu, Daizhong; Silverman, John; Gobat, Raphael; Kartaltepe, Jeyhan;",3.2124528480779424,0.1004961625284278,2.113204,uid://A001/X2fb/Xa6f,uid://A001/X2fb/Xa70,uid://A002/Xb0be8b/X828e,A survey for CO[5-4]emission in star forming galaxies at 1.1<z<1.7,S,TARGET,27.58532629949308,3.4758258644003193,Y,0,"Starburst galaxies, Galaxy structure & evolution",Active galaxies,2015.1.00260.S
2015.1.00260.S,5973,149.97420833331356,2.4969694444445723,236.3889834783331,42.171837789857484,6,0.74732041637530711,31250.0,12m,,96.768,2017-04-27,"[219.35..221.35GHz,31250.00kHz, XX YY] U [221.22..223.22GHz,31250.00kHz, XX YY] U [233.54..235.54GHz,31250.00kHz, XX YY] U [235.42..237.42GHz,31250.00kHz, XX YY]",41021.194325679935,XX YY,2016-03-23 01:25:11,"Daddi, Emanuele",25452_a_06_TE,"Dannerbauer, Helmut; Riechers, Dominik; Bethermin, Matthieu; Cibinel, Anna; Valentino, Francesco; Gao, Yu; Sanders, David; Trump, Jonathan; carilli, Chris; Magdis, Georgios; Bournaud, Frederic; Dickinson, Mark; Le Floc'h, Emeric; Capak, Peter; Sargent, Mark; Elbaz, David; Aravena, Manuel; Aussel, Herve; Liu, Daizhong; Silverman, John; Gobat, Raphael; Kartaltepe, Jeyhan;",3.209982380766326,0.10041463006016277,2.113204,uid://A001/X2fb/Xa6f,uid://A001/X2fb/Xa70,uid://A002/Xb0be8b/X828e,A survey for CO[5-4]emission in star forming galaxies at 1.1<z<1.7,S,TARGET,27.58532629949308,3.465720861270452,Y,0,"Starburst galaxies, Galaxy structure & evolution",Active galaxies,2015.1.00260.S
2015.1.00260.S,6913,150.10745833331117,2.645930555555729,236.32804572703208,42.36645486313606,6,0.74835615862732308,31250.0,12m,,96.768,2017-04-27,"[219.35..221.35GHz,31250.00kHz, XX YY] U [221.22..223.22GHz,31250.00kHz, XX YY] U [233.54..235.54GHz,31250.00kHz, XX YY] U [235.42..237.42GHz,31250.00kHz, XX YY]",41021.194325679935,XX YY,2016-03-23 01:25:11,"Daddi, Emanuele",25452_a_06_TE,"Dannerbauer, Helmut; Riechers, Dominik; Bethermin, Matthieu; Cibinel, Anna; Valentino, Francesco; Gao, Yu; Sanders, David; Trump, Jonathan; carilli, Chris; Magdis, Georgios; Bournaud, Frederic; Dickinson, Mark; Le Floc'h, Emeric; Capak, Peter; Sargent, Mark; Elbaz, David; Aravena, Manuel; Aussel, Herve; Liu, Daizhong; Silverman, John; Gobat, Raphael; Kartaltepe, Jeyhan;",3.2112989457350247,0.10045808035607245,2.113204,uid://A001/X2fb/Xa6f,uid://A001/X2fb/Xa70,uid://A002/Xb0be8b/X828e,A survey for CO[5-4]emission in star forming galaxies at 1.1<z<1.7,S,TARGET,27.58532629949308,3.470524147051297,Y,0,"Starburst galaxies, Galaxy structure & evolution",Active galaxies,2015.1.00260.S
2015.1.00260.S,9478,150.64316666663905,1.5581888888890452,237.9439704184299,42.16687670551224,6,0.74218909232833596,31250.0,12m,,96.768,2017-04-27,"[219.35..221.35GHz,31250.00kHz, XX YY] U [221.22..223.22GHz,31250.00kHz, XX YY] U [233.54..235.54GHz,31250.00kHz, XX YY] U [235.42..237.42GHz,31250.00kHz, XX YY]",41021.194325679935,XX YY,2016-03-23 01:25:11,"Daddi, Emanuele",25452_a_06_TE,"Dannerbauer, Helmut; Riechers, Dominik; Bethermin, Matthieu; Cibinel, Anna; Valentino, Francesco; Gao, Yu; Sanders, David; Trump, Jonathan; carilli, Chris; Magdis, Georgios; Bournaud, Frederic; Dickinson, Mark; Le Floc'h, Emeric; Capak, Peter; Sargent, Mark; Elbaz, David; Aravena, Manuel; Aussel, Herve; Liu, Daizhong; Silverman, John; Gobat, Raphael; Kartaltepe, Jeyhan;",3.2019255326876648,0.10014873686604553,2.113204,uid://A001/X2fb/Xa6f,uid://A001/X2fb/Xa70,uid://A002/Xb0be8b/X828e,A survey for CO[5-4]emission in star forming galaxies at 1.1<z<1.7,S,TARGET,27.58532629949308,3.4419241919893135,Y,0,"Starburst galaxies, Galaxy structure & evolution",Active galaxies,2015.1.00260.S
2015.1.00260.S,12376,150.4898750000298,1.8680694444447117,237.48409455573596,42.22542417590163,6,0.77229464696741312,31250.0,12m,,90.72,2017-04-29,"[239.11..241.11GHz,31250.00kHz, XX YY] U [240.98..242.98GHz,31250.00kHz, XX YY] U [253.54..255.54GHz,31250.00kHz, XX YY] U [255.42..257.42GHz,31250.00kHz, XX YY]",37736.373077873686,XX YY,2016-03-23 03:15:21,"Daddi, Emanuele",38758_a_06_TE,"Dannerbauer, Helmut; Riechers, Dominik; Bethermin, Matthieu; Cibinel, Anna; Valentino, Francesco; Gao, Yu; Sanders, David; Trump, Jonathan; carilli, Chris; Magdis, Georgios; Bournaud, Frederic; Dickinson, Mark; Le Floc'h, Emeric; Capak, Peter; Sargent, Mark; Elbaz, David; Aravena, Manuel; Aussel, Herve; Liu, Daizhong; Silverman, John; Gobat, Raphael; Kartaltepe, Jeyhan;",3.3962594154271066,0.11012938114268747,1.9613175,uid://A001/X2fb/Xa6b,uid://A001/X2fb/Xa6c,uid://A002/Xb0be8b/X8cf1,A survey for CO[5-4]emission in star forming galaxies at 1.1<z<1.7,S,TARGET,25.376453968958337,3.5815396052264226,Y,0,"Starburst galaxies, Galaxy structure & evolution",Active galaxies,2015.1.00260.S
2015.1.00260.S,13205,150.57483333336145,1.9478611111113655,237.46403170457393,42.340993678505264,6,0.77224468418518333,31250.0,12m,,90.72,2017-04-29,"[239.11..241.11GHz,31250.00kHz, XX YY] U [240.98..242.98GHz,31250.00kHz, XX YY] U [253.54..255.54GHz,31250.00kHz, XX YY] U [255.42..257.42GHz,31250.00kHz, XX YY]",37736.373077873686,XX YY,2016-03-23 03:15:21,"Daddi, Emanuele",38758_a_06_TE,"Dannerbauer, Helmut; Riechers, Dominik; Bethermin, Matthieu; Cibinel, Anna; Valentino, Francesco; Gao, Yu; Sanders, David; Trump, Jonathan; carilli, Chris; Magdis, Georgios; Bournaud, Frederic; Dickinson, Mark; Le Floc'h, Emeric; Capak, Peter; Sargent, Mark; Elbaz, David; Aravena, Manuel; Aussel, Herve; Liu, Daizhong; Silverman, John; Gobat, Raphael; Kartaltepe, Jeyhan;",3.3970733027692366,0.11015684520882077,1.9613175,uid://A001/X2fb/Xa6b,uid://A001/X2fb/Xa6c,uid://A002/Xb0be8b/X8cf1,A survey for CO[5-4]emission in star forming galaxies at 1.1<z<1.7,S,TARGET,25.376453968958337,3.581307901324232,Y,0,"Starburst galaxies, Galaxy structure & evolution",Active galaxies,2015.1.00260.S
2015.1.00260.S,13486,149.69837500003382,1.9729500000003748,236.7493943777224,41.643991698011,6,0.77884069119853061,31250.0,12m,,90.72,2017-04-29,"[239.11..241.11GHz,31250.00kHz, XX YY] U [240.98..242.98GHz,31250.00kHz, XX YY] U [253.54..255.54GHz,31250.00kHz, XX YY] U [255.42..257.42GHz,31250.00kHz, XX YY]",37736.373077873686,XX YY,2016-03-23 03:15:21,"Daddi, Emanuele",38758_a_06_TE,"Dannerbauer, Helmut; Riechers, Dominik; Bethermin, Matthieu; Cibinel, Anna; Valentino, Francesco; Gao, Yu; Sanders, David; Trump, Jonathan; carilli, Chris; Magdis, Georgios; Bournaud, Frederic; Dickinson, Mark; Le Floc'h, Emeric; Capak, Peter; Sargent, Mark; Elbaz, David; Aravena, Manuel; Aussel, Herve; Liu, Daizhong; Silverman, John; Gobat, Raphael; Kartaltepe, Jeyhan;",3.3973299478017913,0.1101655055389023,1.9613175,uid://A001/X2fb/Xa6b,uid://A001/X2fb/Xa6c,uid://A002/Xb0be8b/X8cf1,A survey for CO[5-4]emission in star forming galaxies at 1.1<z<1.7,S,TARGET,25.376453968958337,3.6118970818234337,Y,0,"Starburst galaxies, Galaxy structure & evolution",Active galaxies,2015.1.00260.S
2015.1.00260.S,13801,149.86558333336717,2.0030694444448276,236.84646018145827,41.79756000615228,6,0.77780784814918269,31250.0,12m,,90.72,2017-04-29,"[239.11..241.11GHz,31250.00kHz, XX YY] U [240.98..242.98GHz,31250.00kHz, XX YY] U [253.54..255.54GHz,31250.00kHz, XX YY] U [255.42..257.42GHz,31250.00kHz, XX YY]",37736.373077873686,XX YY,2016-03-23 03:15:21,"Daddi, Emanuele",38758_a_06_TE,"Dannerbauer, Helmut; Riechers, Dominik; Bethermin, Matthieu; Cibinel, Anna; Valentino, Francesco; Gao, Yu; Sanders, David; Trump, Jonathan; carilli, Chris; Magdis, Georgios; Bournaud, Frederic; Dickinson, Mark; Le Floc'h, Emeric; Capak, Peter; Sargent, Mark; Elbaz, David; Aravena, Manuel; Aussel, Herve; Liu, Daizhong; Silverman, John; Gobat, Raphael; Kartaltepe, Jeyhan;",3.3976385174909107,0.11017591804801746,1.9613175,uid://A001/X2fb/Xa6b,uid://A001/X2fb/Xa6c,uid://A002/Xb0be8b/X8cf1,A survey for CO[5-4]emission in star forming galaxies at 1.1<z<1.7,S,TARGET,25.376453968958337,3.60710724118198,Y,0,"Starburst galaxies, Galaxy structure & evolution",Active galaxies,2015.1.00260.S
2015.1.00260.S,13854,150.63712500002825,2.0076694444446987,237.4478353087602,42.426489545983245,6,0.7722193109959159,31250.0,12m,,90.72,2017-04-29,"[239.11..241.11GHz,31250.00kHz, XX YY] U [240.98..242.98GHz,31250.00kHz, XX YY] U [253.54..255.54GHz,31250.00kHz, XX YY] U [255.42..257.42GHz,31250.00kHz, XX YY]",37736.373077873686,XX YY,2016-03-23 03:15:21,"Daddi, Emanuele",38758_a_06_TE,"Dannerbauer, Helmut; Riechers, Dominik; Bethermin, Matthieu; Cibinel, Anna; Valentino, Francesco; Gao, Yu; Sanders, David; Trump, Jonathan; carilli, Chris; Magdis, Georgios; Bournaud, Frederic; Dickinson, Mark; Le Floc'h, Emeric; Capak, Peter; Sargent, Mark; Elbaz, David; Aravena, Manuel; Aussel, Herve; Liu, Daizhong; Silverman, John; Gobat, Raphael; Kartaltepe, Jeyhan;",3.3976856885664755,0.11017750981047048,1.9613175,uid://A001/X2fb/Xa6b,uid://A001/X2fb/Xa6c,uid://A002/Xb0be8b/X8cf1,A survey for CO[5-4]emission in star forming galaxies at 1.1<z<1.7,S,TARGET,25.376453968958337,3.581190232397444,Y,0,"Starburst galaxies, Galaxy structure & evolution",Active galaxies,2015.1.00260.S
2015.1.00260.S,14306,149.7036666666998,2.0571388888892677,236.661645056088,41.697089046732,6,0.77940316064480197,31250.0,12m,,90.72,2017-04-29,"[239.11..241.11GHz,31250.00kHz, XX YY] U [240.98..242.98GHz,31250.00kHz, XX YY] U [253.54..255.54GHz,31250.00kHz, XX YY] U [255.42..257.42GHz,31250.00kHz, XX YY]",37736.373077873686,XX YY,2016-03-23 03:15:21,"Daddi, Emanuele",38758_a_06_TE,"Dannerbauer, Helmut; Riechers, Dominik; Bethermin, Matthieu; Cibinel, Anna; Valentino, Francesco; Gao, Yu; Sanders, David; Trump, Jonathan; carilli, Chris; Magdis, Georgios; Bournaud, Frederic; Dickinson, Mark; Le Floc'h, Emeric; Capak, Peter; Sargent, Mark; Elbaz, David; Aravena, Manuel; Aussel, Herve; Liu, Daizhong; Silverman, John; Gobat, Raphael; Kartaltepe, Jeyhan;",3.3981937262706268,0.11019465328954484,1.9613175,uid://A001/X2fb/Xa6b,uid://A001/X2fb/Xa6c,uid://A002/Xb0be8b/X8cf1,A survey for CO[5-4]emission in star forming galaxies at 1.1<z<1.7,S,TARGET,25.376453968958337,3.614505550762668,Y,0,"Starburst galaxies, Galaxy structure & evolution",Active galaxies,2015.1.00260.S
2015.1.00260.S,17423,150.24012500002962,2.3532888888892267,236.75477215188425,42.30559243799241,6,0.77755231358486288,31250.0,12m,,90.72,2017-04-29,"[239.11..241.11GHz,31250.00kHz, XX YY] U [240.98..242.98GHz,31250.00kHz, XX YY] U [253.54..255.54GHz,31250.00kHz, XX YY] U [255.42..257.42GHz,31250.00kHz, XX YY]",37736.373077873686,XX YY,2016-03-23 03:15:21,"Daddi, Emanuele",38758_a_06_TE,"Dannerbauer, Helmut; Riechers, Dominik; Bethermin, Matthieu; Cibinel, Anna; Valentino, Francesco; Gao, Yu; Sanders, David; Trump, Jonathan; carilli, Chris; Magdis, Georgios; Bournaud, Frederic; Dickinson, Mark; Le Floc'h, Emeric; Capak, Peter; Sargent, Mark; Elbaz, David; Aravena, Manuel; Aussel, Herve; Liu, Daizhong; Silverman, John; Gobat, Raphael; Kartaltepe, Jeyhan;",3.4012639050028635,0.1102982557699081,1.9613175,uid://A001/X2fb/Xa6b,uid://A001/X2fb/Xa6c,uid://A002/Xb0be8b/X8cf1,A survey for CO[5-4]emission in star forming galaxies at 1.1<z<1.7,S,TARGET,25.376453968958337,3.605922191970245,Y,0,"Starburst galaxies, Galaxy structure & evolution",Active galaxies,2015.1.00260.S
2015.1.00260.S,18538,150.12641666669538,2.4328500000003404,236.57819269336653,42.25900793660769,6,0.7789644628876462,31250.0,12m,,90.72,2017-04-29,"[239.11..241.11GHz,31250.00kHz, XX YY] U [240.98..242.98GHz,31250.00kHz, XX YY] U [253.54..255.54GHz,31250.00kHz, XX YY] U [255.42..257.42GHz,31250.00kHz, XX YY]",37736.373077873686,XX YY,2016-03-23 03:15:21,"Daddi, Emanuele",38758_a_06_TE,"Dannerbauer, Helmut; Riechers, Dominik; Bethermin, Matthieu; Cibinel, Anna; Valentino, Francesco; Gao, Yu; Sanders, David; Trump, Jonathan; carilli, Chris; Magdis, Georgios; Bournaud, Frederic; Dickinson, Mark; Le Floc'h, Emeric; Capak, Peter; Sargent, Mark; Elbaz, David; Aravena, Manuel; Aussel, Herve; Liu, Daizhong; Silverman, John; Gobat, Raphael; Kartaltepe, Jeyhan;",3.4020971689854163,0.11032637431834066,1.9613175,uid://A001/X2fb/Xa6b,uid://A001/X2fb/Xa6c,uid://A002/Xb0be8b/X8cf1,A survey for CO[5-4]emission in star forming galaxies at 1.1<z<1.7,S,TARGET,25.376453968958337,3.6124710767466333,Y,0,"Starburst galaxies, Galaxy structure & evolution",Active galaxies,2015.1.00260.S
2015.1.00260.S,19021,150.05879166669834,2.4773888888893,236.4763645850029,42.22957934284649,6,0.77978867741436586,31250.0,12m,,90.72,2017-04-29,"[239.11..241.11GHz,31250.00kHz, XX YY] U [240.98..242.98GHz,31250.00kHz, XX YY] U [253.54..255.54GHz,31250.00kHz, XX YY] U [255.42..257.42GHz,31250.00kHz, XX YY]",37736.373077873686,XX YY,2016-03-23 03:15:21,"Daddi, Emanuele",38758_a_06_TE,"Dannerbauer, Helmut; Riechers, Dominik; Bethermin, Matthieu; Cibinel, Anna; Valentino, Francesco; Gao, Yu; Sanders, David; Trump, Jonathan; carilli, Chris; Magdis, Georgios; Bournaud, Frederic; Dickinson, Mark; Le Floc'h, Emeric; Capak, Peter; Sargent, Mark; Elbaz, David; Aravena, Manuel; Aussel, Herve; Liu, Daizhong; Silverman, John; Gobat, Raphael; Kartaltepe, Jeyhan;",3.4025652082630695,0.11034216838083502,1.9613175,uid://A001/X2fb/Xa6b,uid://A001/X2fb/Xa6c,uid://A002/Xb0be8b/X8cf1,A survey for CO[5-4]emission in star forming galaxies at 1.1<z<1.7,S,TARGET,25.376453968958337,3.6162933963525523,Y,0,"Starburst galaxies, Galaxy structure & evolution",Active galaxies,2015.1.00260.S
2015.1.00260.S,19403,150.06891666670057,2.518680555556028,236.4386881796945,42.26166410386113,6,0.78001424501980543,31250.0,12m,,90.72,2017-04-29,"[239.11..241.11GHz,31250.00kHz, XX YY] U [240.98..242.98GHz,31250.00kHz, XX YY] U [253.54..255.54GHz,31250.00kHz, XX YY] U [255.42..257.42GHz,31250.00kHz, XX YY]",37736.373077873686,XX YY,2016-03-23 03:15:21,"Daddi, Emanuele",38758_a_06_TE,"Dannerbauer, Helmut; Riechers, Dominik; Bethermin, Matthieu; Cibinel, Anna; Valentino, Francesco; Gao, Yu; Sanders, David; Trump, Jonathan; carilli, Chris; Magdis, Georgios; Bournaud, Frederic; Dickinson, Mark; Le Floc'h, Emeric; Capak, Peter; Sargent, Mark; Elbaz, David; Aravena, Manuel; Aussel, Herve; Liu, Daizhong; Silverman, John; Gobat, Raphael; Kartaltepe, Jeyhan;",3.4030001340664464,0.11035684505333802,1.9613175,uid://A001/X2fb/Xa6b,uid://A001/X2fb/Xa6c,uid://A002/Xb0be8b/X8cf1,A survey for CO[5-4]emission in star forming galaxies at 1.1<z<1.7,S,TARGET,25.376453968958337,3.6173394728930415,Y,0,"Starburst galaxies, Galaxy structure & evolution",Active galaxies,2015.1.00260.S
2015.1.00260.S,20108,150.1507500000272,2.58381111111143,236.43048765365575,42.36601275844829,6,0.77988308567262676,31250.0,12m,,90.72,2017-04-29,"[239.11..241.11GHz,31250.00kHz, XX YY] U [240.98..242.98GHz,31250.00kHz, XX YY] U [253.54..255.54GHz,31250.00kHz, XX YY] U [255.42..257.42GHz,31250.00kHz, XX YY]",37736.373077873686,XX YY,2016-03-23 03:15:21,"Daddi, Emanuele",38758_a_06_TE,"Dannerbauer, Helmut; Riechers, Dominik; Bethermin, Matthieu; Cibinel, Anna; Valentino, Francesco; Gao, Yu; Sanders, David; Trump, Jonathan; carilli, Chris; Magdis, Georgios; Bournaud, Frederic; Dickinson, Mark; Le Floc'h, Emeric; Capak, Peter; Sargent, Mark; Elbaz, David; Aravena, Manuel; Aussel, Herve; Liu, Daizhong; Silverman, John; Gobat, Raphael; Kartaltepe, Jeyhan;",3.4036881346850905,0.11038006185273712,1.9613175,uid://A001/X2fb/Xa6b,uid://A001/X2fb/Xa6c,uid://A002/Xb0be8b/X8cf1,A survey for CO[5-4]emission in star forming galaxies at 1.1<z<1.7,S,TARGET,25.376453968958337,3.6167312174838386,Y,0,"Starburst galaxies, Galaxy structure & evolution",Active galaxies,2015.1.00260.S
2015.1.00260.S,20556,150.04758333336173,2.621200000000354,236.3088308362304,42.30330985529613,6,0.78092228363884131,31250.0,12m,,90.72,2017-04-29,"[239.11..241.11GHz,31250.00kHz, XX YY] U [240.98..242.98GHz,31250.00kHz, XX YY] U [253.54..255.54GHz,31250.00kHz, XX YY] U [255.42..257.42GHz,31250.00kHz, XX YY]",37736.373077873686,XX YY,2016-03-23 03:15:21,"Daddi, Emanuele",38758_a_06_TE,"Dannerbauer, Helmut; Riechers, Dominik; Bethermin, Matthieu; Cibinel, Anna; Valentino, Francesco; Gao, Yu; Sanders, David; Trump, Jonathan; carilli, Chris; Magdis, Georgios; Bournaud, Frederic; Dickinson, Mark; Le Floc'h, Emeric; Capak, Peter; Sargent, Mark; Elbaz, David; Aravena, Manuel; Aussel, Herve; Liu, Daizhong; Silverman, John; Gobat, Raphael; Kartaltepe, Jeyhan;",3.404084185425601,0.11039342674318398,1.9613175,uid://A001/X2fb/Xa6b,uid://A001/X2fb/Xa6c,uid://A002/Xb0be8b/X8cf1,A survey for CO[5-4]emission in star forming galaxies at 1.1<z<1.7,S,TARGET,25.376453968958337,3.621550529243001,Y,0,"Starburst galaxies, Galaxy structure & evolution",Active galaxies,2015.1.00260.S
2015.1.00260.S,21820,150.63600000002705,2.7441694444447657,236.63290806207397,42.854356850379126,6,0.77750335889943045,31250.0,12m,,90.72,2017-04-29,"[239.11..241.11GHz,31250.00kHz, XX YY] U [240.98..242.98GHz,31250.00kHz, XX YY] U [253.54..255.54GHz,31250.00kHz, XX YY] U [255.42..257.42GHz,31250.00kHz, XX YY]",37736.373077873686,XX YY,2016-03-23 03:15:21,"Daddi, Emanuele",38758_a_06_TE,"Dannerbauer, Helmut; Riechers, Dominik; Bethermin, Matthieu; Cibinel, Anna; Valentino, Francesco; Gao, Yu; Sanders, David; Trump, Jonathan; carilli, Chris; Magdis, Georgios; Bournaud, Frederic; Dickinson, Mark; Le Floc'h, Emeric; Capak, Peter; Sargent, Mark; Elbaz, David; Aravena, Manuel; Aussel, Herve; Liu, Daizhong; Silverman, John; Gobat, Raphael; Kartaltepe, Jeyhan;",3.4053924268447746,0.11043757404080061,1.9613175,uid://A001/X2fb/Xa6b,uid://A001/X2fb/Xa6c,uid://A002/Xb0be8b/X8cf1,A survey for CO[5-4]emission in star forming galaxies at 1.1<z<1.7,S,TARGET,25.376453968958337,3.6056951631472103,Y,0,"Starburst galaxies, Galaxy structure & evolution",Active galaxies,2015.1.00260.S
2015.1.00260.S,21891,149.99916666669864,2.75361944444491,236.12467050644125,42.339824116079335,6,0.7822581884893709,31250.0,12m,,90.72,2017-04-29,"[239.11..241.11GHz,31250.00kHz, XX YY] U [240.98..242.98GHz,31250.00kHz, XX YY] U [253.54..255.54GHz,31250.00kHz, XX YY] U [255.42..257.42GHz,31250.00kHz, XX YY]",37736.373077873686,XX YY,2016-03-23 03:15:21,"Daddi, Emanuele",38758_a_06_TE,"Dannerbauer, Helmut; Riechers, Dominik; Bethermin, Matthieu; Cibinel, Anna; Valentino, Francesco; Gao, Yu; Sanders, David; Trump, Jonathan; carilli, Chris; Magdis, Georgios; Bournaud, Frederic; Dickinson, Mark; Le Floc'h, Emeric; Capak, Peter; Sargent, Mark; Elbaz, David; Aravena, Manuel; Aussel, Herve; Liu, Daizhong; Silverman, John; Gobat, Raphael; Kartaltepe, Jeyhan;",3.405493322905859,0.11044097884240228,1.9613175,uid://A001/X2fb/Xa6b,uid://A001/X2fb/Xa6c,uid://A002/Xb0be8b/X8cf1,A survey for CO[5-4]emission in star forming galaxies at 1.1<z<1.7,S,TARGET,25.376453968958337,3.6277458280836368,Y,0,"Starburst galaxies, Galaxy structure & evolution",Active galaxies,2015.1.00260.S
2015.1.00260.S,2299,150.56400000002668,1.9014805555557828,237.50625317161757,42.30502299376547,6,0.77199719284842372,31250.0,12m,,90.72,2017-04-29,"[239.11..241.11GHz,31250.00kHz, XX YY] U [240.98..242.98GHz,31250.00kHz, XX YY] U [253.54..255.54GHz,31250.00kHz, XX YY] U [255.42..257.42GHz,31250.00kHz, XX YY]",37736.373077873686,XX YY,2016-03-23 03:15:21,"Daddi, Emanuele",38758_a_06_TE,"Dannerbauer, Helmut; Riechers, Dominik; Bethermin, Matthieu; Cibinel, Anna; Valentino, Francesco; Gao, Yu; Sanders, David; Trump, Jonathan; carilli, Chris; Magdis, Georgios; Bournaud, Frederic; Dickinson, Mark; Le Floc'h, Emeric; Capak, Peter; Sargent, Mark; Elbaz, David; Aravena, Manuel; Aussel, Herve; Liu, Daizhong; Silverman, John; Gobat, Raphael; Kartaltepe, Jeyhan;",3.3965997817707043,0.11014086655765959,1.9613175,uid://A001/X2fb/Xa6b,uid://A001/X2fb/Xa6c,uid://A002/Xb0be8b/X8cf1,A survey for CO[5-4]emission in star forming galaxies at 1.1<z<1.7,S,TARGET,25.376453968958337,3.5801601528217195,Y,0,"Starburst galaxies, Galaxy structure & evolution",Active galaxies,2015.1.00260.S
2015.1.00260.S,25015,150.63291666669704,1.5555111111113382,237.93871897082954,42.15702770506549,6,0.7691080482532171,31250.0,12m,,90.72,2017-04-29,"[239.11..241.11GHz,31250.00kHz, XX YY] U [240.98..242.98GHz,31250.00kHz, XX YY] U [253.54..255.54GHz,31250.00kHz, XX YY] U [255.42..257.42GHz,31250.00kHz, XX YY]",37736.373077873686,XX YY,2016-03-23 03:15:21,"Daddi, Emanuele",38758_a_06_TE,"Dannerbauer, Helmut; Riechers, Dominik; Bethermin, Matthieu; Cibinel, Anna; Valentino, Francesco; Gao, Yu; Sanders, David; Trump, Jonathan; carilli, Chris; Magdis, Georgios; Bournaud, Frederic; Dickinson, Mark; Le Floc'h, Emeric; Capak, Peter; Sargent, Mark; Elbaz, David; Aravena, Manuel; Aussel, Herve; Liu, Daizhong; Silverman, John; Gobat, Raphael; Kartaltepe, Jeyhan;",3.393105323588611,0.11002294943749458,1.9613175,uid://A001/X2fb/Xa6b,uid://A001/X2fb/Xa6c,uid://A002/Xb0be8b/X8cf1,A survey for CO[5-4]emission in star forming galaxies at 1.1<z<1.7,S,TARGET,25.376453968958337,3.5667616580456767,Y,0,"Starburst galaxies, Galaxy structure & evolution",Active galaxies,2015.1.00260.S
